Id,Season,Week,NeutralSite,HomeId,HomeTeam,HomePoints,HomeTeamTalent,HomeCohesionScore,AwayId,AwayTeam,AwayPoints,AwayTeamTalent,AwayCohesionScore,UnexpectedResult
401525816,2023,1,False,2116,UCF,56.0,653.97,3.5575196408529743,2309,Kent State,6.0,373.33,,
401532393,2023,1,False,2711,Western Michigan,35.0,401.82,,2598,St. Francis (PA),17.0,16.89,,
401525461,2023,1,False,154,Wake Forest,37.0,603.68,,2210,Elon,17.0,62.31,,
401541012,2023,1,False,2128,University Of Charleston (WV),22.0,,,367,Gannon,13.0,,,0.0
401540534,2023,1,False,231,Furman,45.0,56.18,,2635,Tennessee Tech,10.0,34.79,,
401547175,2023,1,True,241,McMurry,19.0,,,3,Birmingham-Southern,20.0,,,
401545779,2023,1,False,112335,Wheeling,35.0,,,611,Seton Hill,24.0,,,0.0
401545842,2023,1,False,2894,Sioux Falls,26.0,,,2364,Minnesota State Mankato,54.0,,,
401545835,2023,1,False,2844,Wayne State (NE),31.0,,,2817,Minnesota State Moorhead,23.0,,,0.0
401551497,2023,1,False,2188,East Stroudsburg University,62.0,,,2487,Pace,9.0,,,0.0
401520174,2023,1,False,41,UConn,14.0,484.94,,152,NC State,24.0,700.85,0.2850198412698412,
401540451,2023,1,False,2754,Youngstown State,52.0,61.05,,2674,Valparaiso,10.0,,,0.0
401545819,2023,1,False,3066,Concordia University St Paul,43.0,,,389,Upper Iowa University,20.0,,,0.0
401549695,2023,1,False,2222,Ferris State,54.0,,,2385,Mercyhurst,12.0,,,0.0
401550428,2023,1,False,2815,Lindenwood,77.0,,,2743,Wisconsin-Stevens Pt,9.0,,,0.0
401551490,2023,1,False,2201,Eastern New Mexico,28.0,,,2424,New Mexico Highlands,26.0,,,0.0
401541939,2023,1,False,2122,Central Oklahoma,24.0,,,2438,Nebraska-Kearney,21.0,,,0.0
401541958,2023,1,False,2403,Missouri Southern State,24.0,,,138,Northwest Missouri St,31.0,,,
401540463,2023,1,False,2571,South Dakota State,45.0,23.58,,2848,Western Oregon,7.0,,,0.0
401549650,2023,1,False,266,Beloit,34.0,,,2524,Rockford,27.0,,,0.0
401540278,2023,1,False,2000,Abilene Christian,31.0,306.57,,2458,Northern Colorado,11.0,145.36,,
401550414,2023,1,True,512,Dakota State University,6.0,,,2740,Wisconsin-Lacrosse,31.0,,,
401531377,2023,1,False,5,UAB,35.0,473.46,18.2,2448,North Carolina A&T,6.0,88.34,,
401520165,2023,1,False,142,Missouri,35.0,755.4,0.51,233,South Dakota,10.0,96.61,,
401541760,2023,1,False,2271,Henderson State,41.0,,,2191,East Central (OK),13.0,,,0.0
401520148,2023,1,False,135,Minnesota,13.0,640.46,0.4494607843137254,158,Nebraska,10.0,765.2,2.841666666666667,0.0
401540745,2023,1,False,2146,Colorado School Of Mines,31.0,,,125,Grand Valley State University,28.0,,,0.0
401520176,2023,1,False,254,Utah,24.0,722.55,2.083782135960445,57,Florida,11.0,845.29,0.994112554112554,0.0
401531337,2023,1,False,202,Tulsa,42.0,520.23,,2029,Arkansas-Pine Bluff,7.0,32.77,,
401541923,2023,1,False,2692,Weber State,35.0,59.72,,2120,Central Washington,10.0,,,0.0
401544875,2023,1,False,2214,Emporia State University,56.0,,,2876,Lincoln (MO),10.0,,,0.0
401541775,2023,1,False,319,Oklahoma Baptist,23.0,,,2033,Arkansas Tech,21.0,,,0.0
401541984,2023,1,False,90,Pittsburg St,34.0,,,2687,Washburn,7.0,,,0.0
401541928,2023,1,False,137,Missouri Western,38.0,,,2118,Central Missouri,45.0,,,
401523987,2023,1,False,9,Arizona State,24.0,681.32,2.9985437356760887,253,Southern Utah,21.0,109.83,,
401541826,2023,1,True,110242,West Florida,35.0,,,2316,Kentucky Wesleyan,3.0,,,0.0
401550131,2023,1,False,2884,Nichols College,6.0,,,379,UMass Dartmouth,57.0,,,
401532394,2023,1,False,2199,Eastern Michigan,33.0,377.07,,47,Howard,23.0,31.25,,
401553027,2023,1,False,2108,Catholic,34.0,,,2700,McDaniel College,7.0,,,0.0
401549580,2023,1,False,365,Alfred University,9.0,,,174,Hobart College,31.0,,,
401552881,2023,1,False,2749,Worcester Polytechnic Institute,44.0,,,402,Worcester St,13.0,,,0.0
401550079,2023,1,False,40,Curry College,0.0,,,2776,Salve Regina,48.0,,,
401549629,2023,1,False,2422,Muhlenberg,53.0,,,323,Moravian,12.0,,,0.0
401550109,2023,1,False,388,Lebanon Valley,12.0,,,2234,Franklin & Marshall,16.0,,,
401525463,2023,1,False,2390,Miami,38.0,860.27,0.5988455988455988,193,Miami (OH),3.0,408.16,,
401520163,2023,1,False,127,Michigan State,31.0,747.34,0.9761538461538464,2117,Central Michigan,7.0,332.64,,
401525462,2023,1,True,59,Georgia Tech,34.0,710.85,0.5794635052447552,97,Louisville,39.0,744.16,1.3566607634789454,
401552447,2023,1,False,2667,Ursinus,38.0,,,111674,Reading,6.0,,,0.0
401546011,2023,1,False,613,South Dakota Mines,31.0,,,628,Valley City State,14.0,,,0.0
401525815,2023,1,False,2305,Kansas,48.0,632.68,0.7922064777327935,2623,Missouri State,17.0,233.11,,
401553008,2023,1,False,2810,Hardin-Simmons,47.0,,,2015,Albright,3.0,,,0.0
401523988,2023,1,False,62,Hawai'i,24.0,407.77,,24,Stanford,37.0,710.28,,
401549784,2023,1,False,2258,Guilford College,36.0,,,2256,Greensboro College,21.0,,,0.0
401540078,2023,1,False,2329,Lehigh,10.0,18.7,,222,Villanova,38.0,4.33,,1.0
401540285,2023,1,False,2447,Nicholls,24.0,57.04,,16,Sacramento State,38.0,83.86,,
401540225,2023,1,False,13,Cal Poly,27.0,94.82,,301,San Diego,10.0,26.78,,
401540219,2023,1,False,147,Montana State,63.0,119.55,,3101,Utah Tech,20.0,,,0.0
401540003,2023,1,False,2115,Central Connecticut,44.0,44.75,,2022,American International,0.0,,,0.0
401540396,2023,1,False,2678,VMI,12.0,,,2166,Davidson,7.0,,,0.0
401550253,2023,1,False,424,Capital,35.0,,,2171,Denison University,45.0,,,
401544077,2023,1,True,101161,LYONCOLL,18.0,,,65,Grinnell,12.0,,,0.0
401544096,2023,1,False,317,Marietta,31.0,,,374,St John Fisher University,7.0,,,0.0
401540166,2023,1,False,2640,Texas Southern,34.0,17.36,,2504,Prairie View A&M,37.0,135.18,,
401539993,2023,1,False,2428,North Carolina Central,47.0,25.46,,2736,Winston-Salem,21.0,,,0.0
401540163,2023,1,True,2400,Mississippi Valley State,21.0,,,2119,Central State (OH),24.0,,,
401545706,2023,1,False,2148,Concord University,10.0,,,2213,Emory & Henry College,56.0,,,
401545759,2023,1,False,587,Notre Dame College,23.0,,,2477,Ohio Dominican,21.0,,,0.0
401550454,2023,1,False,433,Westminster College (MO),0.0,,,2519,Rhodes College,47.0,,,
401541905,2023,1,False,110243,UT Permian Basin,96.0,,,2637,Texas College,0.0,,,0.0
401546995,2023,1,False,437,Lake Erie,10.0,,,112334,Franklin Pierce,26.0,,,
401540065,2023,1,False,107,Holy Cross,42.0,11.16,,2771,Merrimack,20.0,,,0.0
401540012,2023,1,False,2184,Duquesne,49.0,111.13,,2205,Edinboro University,7.0,,,0.0
401540562,2023,1,False,2900,St. Thomas (MN),36.0,,,2069,Black Hills State,26.0,,,0.0
401541912,2023,1,False,2714,Western Colorado,28.0,,,2704,West Texas A&M,6.0,,,0.0
401540737,2023,1,False,2224,Findlay,10.0,,,2654,Truman State,20.0,,,
401550282,2023,1,False,359,Otterbein,21.0,,,2980,Ohio Wesleyan,35.0,,,
401545782,2023,1,False,2038,Assumption,31.0,,,2315,Kutztown University,20.0,,,0.0
401545963,2023,1,False,2559,Shippensburg,10.0,,,2444,Newberry,14.0,,,
401545971,2023,1,False,2060,Bentley,19.0,,,223,West Chester,20.0,,,
401550056,2023,1,False,2782,Cortland,42.0,,,2808,Delaware Valley,13.0,,,0.0
401549737,2023,1,False,109,MIT,41.0,,,18,Bridgewater State,27.0,,,0.0
401546992,2023,1,False,110254,Davenport,31.0,,,2646,Thomas More College,17.0,,,0.0
401520160,2023,1,False,2335,Liberty,34.0,330.29,,189,Bowling Green,24.0,397.62,1.9934523809523808,0.0
401525822,2023,1,False,201,Oklahoma,73.0,884.97,1.7969387935297028,2032,Arkansas State,0.0,487.4,2.736818181818182,
401525464,2023,1,False,103,Boston College,24.0,650.23,,2459,Northern Illinois,27.0,352.36,,1.0
401544051,2023,1,False,184,University of Rochester (NY),17.0,,,390,Utica,20.0,,,
401552473,2023,1,False,110438,Dean College,33.0,,,114,Fitchburg State,17.0,,,0.0
401549730,2023,1,False,2843,Western Connecticut St,35.0,,,2383,Merchant Marine Academy,52.0,,,
401540708,2023,1,False,2838,Tiffin,79.0,,,2816,McKendree,14.0,,,0.0
401541110,2023,1,False,286,North Carolina Wesleyan,9.0,,,2516,Randolph-Macon,51.0,,,
401551929,2023,1,False,122774,Keystone,27.0,,,417,Gallaudet,6.0,,,0.0
401549310,2023,1,True,125974,Hilbert College,0.0,,,237,Union (NY),65.0,,,
401550292,2023,1,False,2800,Alma,52.0,,,427,Ohio Northern,7.0,,,0.0
401558747,2023,1,False,2442,College Of New Jersey,41.0,,,127954,Eastern University,21.0,,,0.0
401547185,2023,1,False,118,Johns Hopkins University,27.0,,,175,Ithaca College,17.0,,,0.0
401520170,2023,1,False,2509,Purdue,35.0,671.1,2.354605263157895,278,Fresno State,39.0,555.3,5.208662309368192,1.0
401549622,2023,1,False,452,Endicott College,31.0,,,2779,St. Lawrence,0.0,,,0.0
401550145,2023,1,False,126,Kalamazoo,42.0,,,391,Oberlin,10.0,,,0.0
401520179,2023,1,True,2633,Tennessee,49.0,821.07,0.2864880952380952,258,Virginia,13.0,622.7,2.191010101010101,
401520157,2023,1,False,2294,Iowa,24.0,692.62,4.539646464646465,328,Utah State,14.0,435.99,0.7031072874493928,
401545891,2023,1,False,2974,Shepherd,27.0,,,2583,Southern Connecticut State,26.0,,,0.0
401520172,2023,1,False,2567,SMU,38.0,714.21,,2348,Louisiana Tech,14.0,433.72,,
401523994,2023,1,False,2628,TCU,42.0,768.25,,38,Colorado,45.0,711.87,10.7,1.0
401520159,2023,1,False,96,Kentucky,44.0,740.54,1.388005034181505,2050,Ball State,14.0,403.54,4.2378427128427125,
401541053,2023,1,False,2871,Kean,14.0,,,3110,SUNY Morrisville,24.0,,,
401553021,2023,1,False,398,Wilkes,23.0,,,247,Kings College (PA),27.0,,,
401520162,2023,1,False,130,Michigan,30.0,850.43,1.787842365967366,151,East Carolina,3.0,563.94,2.0451371545121546,
401540057,2023,1,False,46,Georgetown,49.0,,,2368,Marist,7.0,,,0.0
401544060,2023,1,False,2970,William Paterson,29.0,,,2221,FDU-Florham,33.0,,,
401544871,2023,1,False,2207,Elizabeth City State,23.0,,,2107,Catawba,31.0,,,
401550366,2023,1,False,2553,Sewanee,8.0,,,2373,Maryville College (TN),28.0,,,
401550025,2023,1,False,2845,Waynesburg,36.0,,,2018,Allegheny,39.0,,,
401553000,2023,1,False,2725,Widener,42.0,,,2354,Lycoming,21.0,,,0.0
401544115,2023,1,False,2614,Saint Vincent,0.0,,,2686,Washington & Jefferson,51.0,,,
401550061,2023,1,False,293,Castleton,25.0,,,2972,Plymouth State,21.0,,,0.0
401550187,2023,1,False,2600,Saint John's (MN),34.0,,,386,Trinity University TX,31.0,,,0.0
401550289,2023,1,False,297,Hampden-Sydney,28.0,,,89,Wabash College,29.0,,,
401549802,2023,1,False,2828,Shenandoah,44.0,,,291,Methodist,29.0,,,0.0
401540508,2023,1,False,284,Stonehill,17.0,,,160,New Hampshire,51.0,16.21,,
401540099,2023,1,False,2287,Illinois State,41.0,114.98,,2168,Dayton,0.0,,,0.0
401552992,2023,1,False,2248,Gettysburg,40.0,,,246,Juniata College,20.0,,,0.0
401550309,2023,1,False,3111,Apprentice School,14.0,,,2047,Averett,34.0,,,
401549752,2023,1,False,332,Muskingum University,31.0,,,366,Ferrum,20.0,,,0.0
401549615,2023,1,False,2175,Dickinson (PA),27.0,,,2528,Rensselaer,38.0,,,
401540684,2023,1,False,455,West Virginia Wesleyan,6.0,,,2304,Johnson C Smith,49.0,,,
401544954,2023,1,False,188,Baldwin Wallace,33.0,,,2419,Mount St. Joseph,46.0,,,
401550391,2023,1,False,146,Grove City College,17.0,,,2849,Westminster (PA),7.0,,,0.0
401547204,2023,1,False,111675,Biddeford,44.0,,,2557,Coast Guard,28.0,,,0.0
401547195,2023,1,False,2280,Husson,28.0,,,2467,Norwich,14.0,,,0.0
401541101,2023,1,False,2702,Western New England,14.0,,,81,Springfield,28.0,,,
401549817,2023,1,False,2079,Bridgewater (VA),19.0,,,216,Susquehanna,51.0,,,
401541092,2023,1,False,2733,Wilmington (OH),63.0,,,2748,Wooster,43.0,,,0.0
401549810,2023,1,False,2913,Brevard College,23.0,,,2683,Warner University,29.0,,,
401550226,2023,1,False,2688,Washington and Lee,7.0,,,2532,Salisbury,28.0,,,
401539970,2023,1,False,2169,Delaware State,11.0,28.74,,2075,Bowie State,22.0,,,
401551917,2023,1,False,2969,Misericordia,14.0,,,3162,Alfred State,24.0,,,
401532570,2023,1,False,2005,Air Force,42.0,0.0,,2523,Robert Morris,7.0,46.99,,0.0
401544962,2023,1,False,2233,Franklin,32.0,,,354,Olivet College,35.0,,,
401544106,2023,1,False,190,Defiance College,6.0,,,426,University of Mount Union,45.0,,,
401550091,2023,1,False,2121,Centre College Kentucky,7.0,,,2262,Hanover College,10.0,,,
401549644,2023,1,False,418,Hendrix College,27.0,,,143,Washington University (St. Louis),44.0,,,
401554953,2023,1,True,127991,Roosevelt,7.0,,,3071,North Central College,41.0,,,
401547148,2023,1,False,2723,Wisconsin-River Falls,45.0,,,2371,Mary Hardin-Baylor,22.0,,,0.0
401550451,2023,1,True,2591,St Ambrose University  Iowa,7.0,,,2744,Wisconsin-Stout,35.0,,,
401547080,2023,1,False,2968,Gustavus Adolphus,51.0,,,63,Buena Vista,7.0,,,0.0
401546947,2023,1,True,2911,William Jewell,42.0,,,2237,Fort Lewis,6.0,,,0.0
401532395,2023,1,False,195,Ohio,27.0,342.6,,2341,Long Island University,10.0,,,0.0
401541120,2023,1,False,2151,Concordia University Chicago,14.0,,,2257,Greenville,41.0,,,
401547090,2023,1,False,133,St. Olaf,24.0,,,2964,Central College,34.0,,,
401547107,2023,1,False,49,Dubuque,27.0,,,2746,Wittenberg,28.0,,,
401544069,2023,1,False,72,Elmhurst,14.0,,,2003,Adrian,3.0,,,0.0
401539986,2023,1,False,2450,Norfolk State,24.0,72.32,,330,Virginia St,33.0,,,
401547125,2023,1,False,2045,Austin,7.0,,,6845,Nebraska Wesleyan,19.0,,,
401547099,2023,1,False,2155,Cornell College (IA),6.0,,,2141,Coe College,56.0,,,
401520158,2023,1,False,55,Jacksonville State,49.0,227.27,,2193,East Tennessee State,3.0,119.73,,
401531387,2023,1,False,218,Temple,24.0,554.47,,2006,Akron,21.0,445.02,7.387261904761905,
401550212,2023,1,False,80,Chicago,15.0,,,17,Claremont-Mudd-Scripps College,24.0,,,
401525820,2023,1,False,66,Iowa State,30.0,638.87,3.088987287222581,2460,Northern Iowa,9.0,184.63,,
401550219,2023,1,False,2044,Aurora,38.0,,,2812,Hope College,17.0,,,0.0
401550286,2023,1,False,2302,John Carroll University,23.0,,,2745,Wisconsin-Whitewater,27.0,,,
401550179,2023,1,False,162,Hamline University,45.0,,,509,Crown College,13.0,,,0.0
401549638,2023,1,False,2106,Carthage,20.0,,,2790,Albion,41.0,,,
401550153,2023,1,False,124,Augsburg,52.0,,,583,Northwestern (MN),10.0,,,0.0
401550207,2023,1,False,2832,St. Norbert,23.0,,,2891,Ripon,7.0,,,0.0
401545800,2023,1,False,2043,Augustana University (SD),38.0,,,559,University of Mary,7.0,,,0.0
401520168,2023,1,False,145,Ole Miss,73.0,756.04,0.8391666666666667,2382,Mercer,7.0,73.53,,
401549767,2023,1,False,409,Concordia-Wisconsin,55.0,,,446,Martin Luther,14.0,,,0.0
401549776,2023,1,False,2738,Wisconsin-Eau Claire,31.0,,,2152,Concordia Moorhead,28.0,,,0.0
401540258,2023,1,False,149,Montana,35.0,149.93,,2086,Butler,20.0,20.61,,
401541043,2023,1,False,271,Wisconsin-Oshkosh,48.0,,,2639,Texas Lutheran,31.0,,,0.0
401540155,2023,1,True,2261,Hampton,35.0,91.03,,2755,Grambling,31.0,153.13,,0.0
401523992,2023,1,False,2483,Oregon,81.0,874.74,0.9623232323232322,2502,Portland State,7.0,73.81,,
401541898,2023,1,False,11,Colorado Mesa,10.0,,,2658,Texas A&M-Kingsville,30.0,,,
401544926,2023,1,False,2323,Lane College,24.0,,,2396,Miles College,37.0,,,
401525824,2023,1,False,251,Texas,37.0,913.24,0.8694444444444445,242,Rice,10.0,466.78,,
401525465,2023,1,False,221,Pittsburgh,45.0,700.42,0.5824123588829471,2747,Wofford,7.0,42.55,,
401531835,2023,1,False,2026,App State,45.0,517.56,,2241,Gardner-Webb,24.0,80.81,,
401520156,2023,1,False,84,Indiana,3.0,677.57,1.355890069526433,194,Ohio State,23.0,974.79,0.6802685950413223,
401523997,2023,1,False,264,Washington,56.0,751.12,1.4903846153846154,68,Boise State,19.0,579.88,2.139506172839506,
401520181,2023,1,False,98,Western Kentucky,41.0,491.26,,58,South Florida,24.0,622.89,,0.0
401525818,2023,1,False,2132,Cincinnati,66.0,663.68,0.6706349206349206,2198,Eastern Kentucky,13.0,214.42,,
401520161,2023,1,False,120,Maryland,38.0,685.75,2.658333333333333,119,Towson,6.0,66.95,,
401525435,2023,1,False,87,Notre Dame,56.0,870.7,0.8702380952380953,2634,Tennessee State,3.0,142.51,,
401520151,2023,1,False,2,Auburn,59.0,770.94,3.3045454545454547,113,Massachusetts,14.0,565.65,,
401520180,2023,1,False,275,Wisconsin,38.0,741.63,1.2926470588235293,2084,Buffalo,17.0,296.09,1.859049828427819,
401540235,2023,1,True,2449,North Dakota State,35.0,63.21,,331,Eastern Washington,10.0,81.05,,0.0
401551509,2023,1,False,2094,California Lutheran University,41.0,,,2588,Southwestern University,35.0,,,0.0
401544144,2023,1,False,2486,Pacific Lutheran,14.0,,,29,Redlands,24.0,,,
401540369,2023,1,False,155,North Dakota,55.0,14.37,,2181,Drake,7.0,10.98,,
401532572,2023,1,False,2439,UNLV,44.0,354.46,0.8208333333333334,2803,Bryant,14.0,45.14,,
401532572,2023,1,False,2439,UNLV,44.0,354.46,0.8208333333333334,2803,Bryant,14.0,45.14,,
401550874,2023,1,False,2508,Puget Sound,42.0,,,2333,Lewis & Clark College,38.0,,,0.0
401520150,2023,1,True,8,Arkansas,56.0,730.93,0.6506313131313132,2717,Western Carolina,13.0,70.13,,
401558977,2023,1,False,2951,SUNY Maritime,34.0,,,173,Hartwick,11.0,,,0.0
401520164,2023,1,False,344,Mississippi State,48.0,746.29,0.6928968253968254,2545,SE Louisiana,7.0,107.19,,
401525466,2023,1,False,183,Syracuse,65.0,610.75,,2142,Colgate,0.0,,,0.0
401553004,2023,1,False,2318,La Verne,21.0,,,2930,Willamette,24.0,,,
401523991,2023,1,False,249,North Texas,21.0,474.38,3.750757575757576,25,California,58.0,681.14,0.8030357142857143,
401549743,2023,1,False,3112,Christopher Newport,45.0,,,2896,Southern Virginia,0.0,,,0.0
401520154,2023,1,False,61,Georgia,48.0,977.87,0.30438166000666,2630,UT Martin,7.0,221.77,,
401547013,2023,1,False,2019,Allen,24.0,,,101784,ERSKINE,17.0,,,0.0
401540565,2023,1,False,56,Stetson,34.0,,,125730,St. Thomas University (Fl),33.0,,,0.0
401550046,2023,1,False,2362,Manchester,0.0,,,75,North Park,27.0,,,
401540115,2023,1,False,2011,Alabama State,14.0,197.43,,2582,Southern,10.0,162.55,,
401541797,2023,1,False,215,Slippery Rock,28.0,,,131,Wayne State (MI),17.0,,,0.0
401540698,2023,1,False,2292,Indianapolis,39.0,,,2273,Hillsdale,20.0,,,0.0
401541885,2023,1,False,2940,Livingstone,7.0,,,124180,Bluefield State,41.0,,,
401531837,2023,1,False,256,James Madison,38.0,196.53,5.299166666666666,2083,Bucknell,3.0,25.64,,
401547020,2023,1,False,2331,Lenoir-Rhyne,45.0,,,395,St. Augustine's,7.0,,,0.0
401550150,2023,1,False,2023,Anderson (IN),0.0,,,2651,Trine University,61.0,,,
401531418,2023,1,False,2226,Florida Atlantic,42.0,582.59,0.9126984126984128,2405,Monmouth,20.0,52.49,,
401540693,2023,1,False,490,Benedict College,52.0,,,2551,Shaw,0.0,,,0.0
401544134,2023,1,False,2757,Berry College,67.0,,,2938,Huntingdon College (AL),34.0,,,0.0
401547031,2023,1,False,2206,Edward Waters,21.0,,,125762,Florida Memorial University,38.0,,,
401540043,2023,1,False,2230,Fordham,46.0,42.87,,2681,Wagner,16.0,26.18,,
401541023,2023,1,False,209,Lock Haven University,58.0,,,126086,Post University,7.0,,,0.0
401539978,2023,1,False,257,Richmond,10.0,26.51,,2415,Morgan State,17.0,105.49,,
401531836,2023,1,False,290,Georgia Southern,34.0,416.69,2.15501628001628,2643,The Citadel,0.0,26.4,,
401531402,2023,1,False,2429,Charlotte,24.0,554.96,3.778125,2569,South Carolina State,3.0,33.04,,
401540027,2023,1,False,2529,Sacred Heart,14.0,17.99,,322,Lafayette,19.0,22.41,,
401531838,2023,1,False,276,Marshall,21.0,478.59,1.362092352092352,399,UAlbany,17.0,62.15,,
401523996,2023,1,False,30,USC,66.0,896.41,,2440,Nevada,14.0,470.32,4.6913865546218485,
401520153,2023,1,False,2229,Florida International,14.0,487.5,,311,Maine,12.0,54.85,,
401553015,2023,1,False,15,Anna Maria College,51.0,,,2909,Westfield State,27.0,,,0.0
401525817,2023,1,False,239,Baylor,31.0,678.0,0.8068181818181818,326,Texas State,42.0,484.79,2.93,1.0
401520173,2023,1,False,245,Texas A&M,52.0,925.92,4.9505718954248366,167,New Mexico,10.0,375.35,2.5590693257359924,
401573283,2023,1,False,263,Loras College,42.0,,,2283,Benedictine University,41.0,,,0.0
401540200,2023,1,False,2453,North Alabama,41.0,163.24,,236,Chattanooga,27.0,201.79,,0.0
401544125,2023,1,False,2644,Thiel,0.0,,,2963,Case Western Reserve,14.0,,,
401525821,2023,1,False,2306,Kansas State,45.0,616.0,1.0620448179271709,2546,Southeast Missouri State,0.0,30.08,,
401541063,2023,1,False,2074,Bluffton,51.0,,,352,Kenyon,35.0,,,0.0
401550216,2023,1,False,101,Eureka College,41.0,,,255,Knox College,16.0,,,0.0
401525823,2023,1,False,197,Oklahoma State,27.0,649.79,0.6884560921534606,2110,Central Arkansas,13.0,84.99,,
